game_id,rating
2,2033.8
7,2051.8
11,1740.2
14,1500.0
27,1975.4
28,2055.4
32,1747.0
40,2051.8
41,2025.0
44,2055.0
55,2064.6
57,2015.6
60,1988.0
61,2041.0
62,2011.2
63,1960.4
65,2051.8
68,2006.0
69,2039.0
70,2016.6
78,2032.0
82,1865.8
85,2035.0
86,2035.6
90,1648.2
91,2098.6
92,1988.0
93,1988.0
94,2113.8
100,1655.4
102,1759.0
103,2026.8
107,1960.6
110,2087.4
119,2195.4
121,2022.2
125,1724.4
130,1800.4
131,1958.6
135,2113.6
137,2029.0
138,2020.0
139,1932.2
145,2004.0
151,1750.8
152,1692.2
155,1845.8
161,2013.2
162,2033.8
167,1926.2
168,1694.8
173,1661.2
175,2110.4
177,1851.2
184,1798.4
188,1695.6
191,1711.0
195,2188.4
198,1909.0
200,1941.2
201,1943.4
206,2051.8
207,1991.2
208,2023.8
212,2033.8
213,2036.0
219,1910.6
221,1854.0
223,1763.2
230,2155.0
231,2000.4
232,1955.6
235,1751.0
238,2233.8
239,1996.6
240,1901.0
243,1829.0
244,1697.8
251,2060.8
255,1659.8
256,1883.8
258,2109.0
259,2009.4
261,1859.2
262,2126.8
263,1484.4
264,2048.0
265,1655.4
269,1890.4
270,2083.4
273,1717.4
276,1914.6
278,2088.6
281,1794.0
285,1893.6
286,1884.8
288,1882.6
291,2059.8
295,1314.8
296,1716.2
305,1897.4
307,2051.8
309,2150.4
310,1636.6
312,2005.8
320,2088.4
322,1973.6
323,1989.6
324,1808.6
327,1783.4
329,1813.8
330,1960.4
333,2202.0
334,1852.2
335,1798.4
338,1909.8
342,1765.2
346,2081.8
347,1861.0
350,2026.0
351,2045.2
354,1691.4
361,2189.2
366,2147.2
369,1843.4
371,1916.2
374,2016.0
375,2104.2
376,1815.0
378,2005.8
386,1776.6
389,1961.0
398,2054.6
400,2035.6
401,2189.2
402,1848.4
403,1932.6
410,2118.8
412,1586.2
416,1475.4
418,2029.6
419,2091.6
420,1500.0
425,2191.2
428,1838.2
429,1421.2
435,2233.8
439,2208.6
441,2189.2
443,1979.6
446,1888.4
450,1983.2
451,1928.2
452,1977.4
456,2000.4
462,1974.0
463,2098.6
464,2030.2
465,2033.8
466,1899.0
469,2113.6
470,1954.8
472,2047.0
473,1886.2
476,1941.6
477,1975.0
478,2113.6
479,1849.2
481,2073.0
482,1531.8
483,1931.6
485,1846.0
487,2064.6
488,1999.8
490,1772.4
500,2067.6
508,1909.4
509,1965.0
512,1870.2
518,1833.6
520,1898.6
522,1920.6
523,2016.4
528,2059.8
530,1817.4
533,1846.0
534,1787.2
542,2091.0
544,1960.4
546,1686.4
550,1960.6
551,1812.8
559,1869.0
560,2059.0
563,2001.0
566,2100.2
569,1978.4
573,2055.4
574,1807.4
578,2012.4
579,1788.6
589,2113.6
594,1903.2
595,1663.0
599,2089.4
601,1946.6
605,1806.0
608,1812.4
610,1712.6
616,2168.2
619,1955.8
631,1997.0
633,1831.6
636,1932.8
639,1964.6
644,1938.4
647,1858.6
650,1931.2
651,1527.2
652,1782.6
655,1798.4
659,1898.6
663,2076.6
668,2034.6
672,2138.8
680,1630.0
683,1661.4
685,1898.6
688,1489.8
693,1815.0
700,2034.6
702,1871.4
703,1958.2
708,1884.6
710,2047.6
713,1543.6
714,2020.4
719,2121.2
723,1462.2
729,1811.0
730,1988.0
738,1936.2
739,1857.0
740,2064.0
741,1898.2
742,1930.4
744,2005.8
747,1988.0
748,2065.4
753,2074.0
754,1965.6
761,1985.6
762,1886.4
763,1934.4
776,1865.0
781,1843.8
782,2008.2
786,2028.2
788,2055.4
791,2049.8
793,1778.2
797,1681.4
800,1533.4
801,1782.8
811,1799.4
812,1908.8
813,1942.4
814,1571.2
815,2067.6
818,1932.6
820,2117.8
824,2059.6
828,1884.4
837,1573.4
838,1896.6
839,1859.0
842,2087.4
845,1871.2
847,2055.4
854,1916.6
858,1860.6
860,2022.2
861,2079.0
862,1898.2
867,1854.6
872,1849.4
874,2022.2
879,1745.4
883,2041.2
895,1830.0
896,1942.4
899,1898.6
900,2055.4
901,2031.4
903,1922.0
906,1813.4
907,1822.6
908,1816.0
909,1574.8
910,1732.6
913,1893.4
914,1762.6
917,1579.2
918,2100.0
919,1879.4
921,1988.0
923,1970.6
925,1584.8
926,2113.6
927,1942.2
937,2031.4
939,1989.6
951,1871.8
957,2120.8
959,2057.0
960,1816.6
965,1925.2
967,1914.6
973,2030.4
975,2127.6
977,1846.6
984,1847.6
986,2039.8
988,1665.0
