game_id,rating
2,2044.4584
7,2040.1505
11,1689.6028
14,1661.0225
27,2031.7495
28,1897.9021
32,1851.7699
40,1954.926
41,1955.0192
44,2115.9128
55,2054.7827
57,2015.89
60,1990.0884
61,2009.9792
62,1767.0066
63,2045.1411
65,1911.8165
68,1936.3607
69,1870.5994
70,1947.219
78,2009.556
82,1978.3691
85,2073.653
86,2027.5255
90,1534.1576
91,1985.3136
92,2054.2422
93,1929.7051
94,1967.7123
100,1538.0791
102,1903.8899
103,1969.0294
107,1805.1156
110,1796.9072
119,2008.8761
121,2145.7395
125,1858.969
130,1830.899
131,2008.5245
135,2045.1411
137,2044.0781
138,2035.3373
139,2037.6216
145,2065.7832
151,1868.2367
152,1884.004
155,1895.1735
161,2021.7133
162,2008.8293
167,1886.1028
168,1580.7908
173,1904.5509
175,1930.2064
177,2027.2401
184,1540.507
188,1601.1617
191,1701.983
195,2008.8257
198,1857.3545
200,1885.8817
201,2066.875
206,2041.267
207,2059.6206
208,1872.2421
212,2008.5245
213,2008.5245
219,1765.5376
221,1826.6433
223,1813.6862
230,2057.592
231,1823.2927
232,1930.2064
235,1981.0967
238,2057.7786
239,2058.9102
240,1922.8134
243,1829.3977
244,1890.9819
251,2046.8252
255,1689.053
256,1763.7471
258,2026.5885
259,1977.8113
261,1648.6316
262,1918.3718
263,1625.2052
264,1977.5847
265,1533.6853
269,2091.44
270,1983.8374
273,1808.6644
276,1958.48
278,1982.581
281,1808.6644
285,2016.7944
286,1846.3859
288,2116.54
291,1937.2513
295,1561.0461
296,1848.4645
305,1926.1442
307,1893.9745
309,2011.2606
310,1716.5538
312,1973.7305
320,2059.6206
322,1772.6857
323,2009.7169
324,1938.049
327,1840.4937
329,1819.0264
330,1956.0823
333,2031.2831
334,1795.729
335,1540.507
338,1911.2777
342,1809.6414
346,1943.923
347,1817.0522
350,1991.921
351,2066.4575
354,1715.5588
361,1972.2982
366,2018.8601
369,1698.7026
371,1803.4757
374,2129.7354
375,2121.094
376,1540.7089
378,1967.9069
386,1613.3116
389,1925.1718
398,1971.4747
400,2027.5255
401,2043.8022
402,1824.7235
403,2167.055
410,1965.8597
412,1647.003
416,1520.0651
418,2014.7991
419,2076.591
420,1870.9591
425,2182.1243
428,1792.6309
429,1469.9814
435,1995.6841
439,1915.3834
441,2080.3545
443,1952.6069
446,1764.101
450,1769.1257
451,1941.2421
452,1950.4818
456,1812.8108
462,1813.4128
463,1931.3273
464,2100.3057
465,2005.7971
466,2042.9391
469,1956.0823
470,1950.8965
472,1913.8959
473,1630.8455
476,2092.7979
477,1945.8623
478,2054.7976
479,1966.7532
481,1982.6323
482,1319.5944
483,1972.376
485,1952.6069
487,2032.4738
488,1929.3737
490,2021.9165
500,1973.4897
508,1963.9583
509,1874.4192
512,1657.598
518,1834.5676
520,1666.6904
522,1787.9146
523,2005.8982
528,2059.606
530,2100.3057
533,1959.9005
534,1999.3638
542,2092.1614
544,1968.9807
546,1991.781
550,1822.3821
551,1530.2723
559,1866.3209
560,2058.9102
563,1833.3015
566,2069.9302
569,1961.0272
573,2076.223
574,2073.0266
578,1969.4596
579,1992.6095
589,1985.7229
594,1889.8705
595,1700.2551
