game_id,rating
2,1893.1728551770952
7,1920.2972455076028
11,1651.7945412783115
14,1784.2404738978871
27,1968.3758279900712
28,1735.0727075823147
32,1838.8550898085477
40,1930.8626851377053
41,1932.20980386575
44,2097.5009708673697
55,1925.138247552044
57,1947.010629558302
60,1967.8278440714002
61,1966.4062615608968
62,1710.9450727869585
63,1935.4808068857037
65,1992.525500204671
68,1929.0855130813877
69,2055.05178853739
70,2205.4409810118286
78,2144.8325338746276
82,2038.1140087942326
85,1973.3473239545576
86,1957.3877243611826
90,1717.2775683722487
91,2006.6703941873918
92,1908.5562002575393
93,1918.0480961962182
94,2154.9765868256977
100,1700.6194749191438
102,1853.9373537335705
103,2021.0222747103119
107,2046.9679161400832
110,2037.4801935339942
119,1995.7881874961847
121,1978.6670201353716
125,1830.7322475894623
130,1888.9295012550456
131,2016.6870162045507
135,1939.0769135278854
137,1926.6903239825926
138,2056.892187438696
139,1941.097847145419
145,1880.9582897908194
151,1875.4263166558605
152,1896.6798410620809
155,2057.7050193019386
161,2084.367058900707
162,1994.0555392159758
167,2076.701174976848
168,1750.8139482921038
173,1906.5734595618114
175,2005.066739438964
177,2107.646048382024
184,1784.0336797284115
188,1557.6708023227152
191,1768.714635622561
195,2005.894759149903
198,2101.7568671539566
200,1924.5790297492922
201,2106.794050636043
206,1908.7328873657834
207,1898.7898954368106
208,1898.5212755838331
212,2018.9290247385516
213,2018.5930739832029
219,2043.1765602213156
221,1696.2953762044388
223,1657.9327482529602
230,2097.390783356076
231,1726.2030979475178
232,2000.871281689752
235,2143.264015549421
238,1817.564999974076
239,1978.778835963177
240,1947.6872281693657
243,1863.6288646676717
244,1922.7452051961404
251,2067.439069052456
255,1654.6873811344235
256,1854.2507752375527
258,1853.8533168687209
259,2159.1402503181475
261,1815.7395241737524
262,1905.521404991563
263,1345.857256787761
264,2045.4347976496447
265,1718.004809571381
269,2134.515941545174
270,2069.652229260236
273,1875.6850674412128
276,1965.025698238432
278,2069.9981943879447
281,1880.2441898880927
285,1990.7516026525354
286,1802.7150819448918
288,2110.1000788864467
291,1917.2727304291247
295,1479.1178013407698
296,1922.5010490587636
305,1935.9449912168632
307,1733.874005368254
309,2115.325609042746
310,1902.861785737971
312,1755.6786995179477
320,1905.1829739118007
322,1683.2928824704636
323,2156.6925506769403
324,1927.759320229753
327,1658.0189304460314
329,1879.6724077497906
330,1946.2460302181494
333,2078.4195919065887
334,1682.5628147052423
335,1785.116873231172
338,1964.2899785543257
342,1863.8155327242378
346,1895.6581301655235
347,1686.9858047093082
350,1937.1235774920451
351,2095.469712454391
354,1794.673324673712
361,2036.3415164347157
366,2073.7619820518057
369,1935.9658213180514
371,1701.376631518156
374,2100.8912367715743
375,2091.2616213661795
376,1779.0277969928454
378,1949.4194728615448
386,1802.6049778578722
389,1984.6659542915907
398,1922.9907785591631
400,1957.7872917658694
401,2055.2533468524666
402,1690.1919404685877
403,2096.415215942993
410,1968.7984919888577
412,1772.0134150535869
416,1489.0219439528298
418,2075.8039841546943
419,2108.746845746806
420,1807.904739302025
425,2111.874540340996
428,1829.4416493418464
429,1402.3950852213964
435,2069.284928335166
439,2041.9414888670692
441,2049.2105746585275
443,1907.493339350723
446,1738.0560061243075
450,1927.7355104450392
451,2077.7438340718945
452,1922.2948841432876
456,1708.5443515972117
462,1706.0312816973894
463,2063.1377041136984
464,2119.040551731313
465,1982.8907484788433
466,2091.6358685215228
469,1950.641271669705
470,1898.110457198469
472,1761.6208433998916
473,1797.3089554179774
476,2118.3527588312263
477,1896.2261220028624
478,1916.9471157559635
479,2052.9101273651077
481,2005.5407706261099
482,1243.4989734087953
483,2051.2826931627615
485,1912.3388596852083
487,1980.5626338330205
488,1855.3959537053283
490,2023.8225913196839
500,1962.4054135138679
508,1847.7160530535527
509,1750.385919653692
512,1804.116810529374
518,1729.6901988681968
520,1703.8598444055046
522,1754.8974873025134
523,1773.192995032808
528,1909.7779990656995
530,2117.2469065324904
533,1924.4391722047876
534,2095.2613364009003
542,2113.3671524955894
544,1947.050417832956
546,2080.3237969207726
550,1718.433799017566
551,1778.1657541933725
559,1658.6450144553812
560,1967.220644806799
563,1972.8370079542979
566,2126.762554623272
569,1938.4595328147138
573,1988.6551472735482
574,2123.580416409523
578,2073.9393810702227
579,2097.313839058822
589,1897.9343556901267
594,1700.462994582004
595,1792.2013217604633
599,1993.7176801325336
601,2040.2969441129749
605,1775.654987827039
608,1906.697141880274
610,1796.185471474582
616,1862.6096050439496
619,1265.8875180047849
631,2050.139750805643
633,1948.5343497705524
636,1948.2736593119912
639,1919.9076201337266
644,1953.6609527316148
647,2133.620645324836
650,2049.6464823470624
651,1810.2397579928627
652,2142.331976360314
655,1805.8136596776951
659,1763.4355856441855
663,2027.2327253767253
668,2056.1551629302567
672,1877.3225069045438
680,1750.6509578342766
683,1845.8164542766863
685,1690.9708979224374
688,1774.6147434399024
693,2035.1919809017818
700,2057.9424761374703
702,2033.3571904858695
703,1922.8055869613409
708,1921.3455022442047
710,1873.9537694844025
713,1616.6035550307224
714,1746.0377146171038
719,2020.787656230693
723,1506.9618165165064
729,1663.2772145712431
730,1997.0753913452268
738,2039.3376272223431
739,1903.0451227012913
740,1870.4780439732178
741,2040.3973409307478
742,1913.9620332007958
744,1949.4194728615448
747,2075.828277612186
748,1900.8867991343286
753,1984.1509561962012
754,2029.1035262743055
761,2024.3085450031344
762,1905.7991379819325
763,1938.186339689386
776,2082.1015620322005
781,2051.940171407802
782,1958.6095231693425
786,1980.7103077180507
788,1932.660738458796
791,2133.0295074156256
793,1715.2131918611371
797,1838.031988304068
800,1584.7314142033663
801,2038.754909153861
811,1913.8114264333776
812,1744.1667750396107
813,1763.8411651837505
814,1707.525319836499
815,2136.706055055369
818,2070.3833423753445
820,2144.9085455101285
824,2005.4803531415243
828,1879.1176888134355
837,1614.2378147481663
838,2048.253992075311
839,2051.8393233184015
842,2123.9861314345817
845,1818.9215397468447
847,1945.0242314099894
854,1937.833765408326
858,1932.5984655967175
860,1959.385561384617
861,1978.206652202977
862,2040.7831035697643
867,1919.8083006524735
872,1791.9778219065772
874,1806.6564771590095
879,2132.3563241679713
883,1961.7110295961884
895,1561.2684458102738
896,2044.7269632768894
899,1769.1414071478375
900,1922.2950825310372
901,1863.1079462341463
903,1742.4397422271047
906,1745.081114167001
907,2033.508423056016
908,1934.9781898003503
909,1672.9816833768264
910,2050.259945178175
913,1860.2836666622652
914,1827.0310849876291
917,1567.3820263562498
918,2038.5635745714908
919,1733.9291062533766
921,1931.2853491364917
923,2112.993442978773
925,1745.9756834499474
926,1942.7243873584264
927,1977.0077285403067
937,1891.5976821524473
939,2065.833080180102
951,1907.590430719339
957,2149.17297467106
959,2078.8227493486675
960,1917.2491595096917
965,1632.5239520794419
967,1965.025698238432
973,1748.3719488521144
975,2138.7710508562723
977,1725.2271626132808
984,1919.8590652452501
986,1973.5032903521087
988,1632.2693469355509
990,2134.4462758697828
993,2021.517092530718
997,1687.3831878216843
998,1909.0930701653758
1005,2058.8703462679823
1007,1787.0744286641725
1008,1798.1806717342533
1010,1994.6532373322475
1015,1911.1430710428886
1018,1721.3685559928874
1019,2139.6345208989546
1021,1912.1878489553587
1027,1519.428011737133
1028,2130.2475276811324
1029,1956.5885895518088
1031,1935.0360167026117
1039,1916.2901699784009
1041,1922.7659309693752
1043,1613.581827188299
1048,1916.199348134949
1049,1916.221591955442
1050,2110.191376259243
1051,2148.020079464056
1052,1847.1755583297067
1053,1288.9983872617881
1056,1608.4458567686947
1061,2076.3967741082342
1062,2119.639646634718
1065,1962.10208068167
1074,1799.3904283023319
1076,1925.080329925159
1077,1591.082758445125
1080,1971.3725835252228
1085,1929.6790942417206
1100,1933.366529299586
1101,1777.9125822745602
1103,1995.0825625136727
1106,2056.7384919390615
1108,2131.4270621907863
1109,2037.7782606163187
1110,2053.868198967305
1114,1904.8901709987279
1115,1866.6533762225877
1123,1981.7613360470812
1126,1926.936300873135
1128,1790.245132810924
1131,1923.5399779332968
1132,1681.4226587522608
1135,1849.5315840842359
